t,symbol,r
1745848,US Small Cap 2000,-1.0580553351076822
1745849,France 40,2.9151327891650305
1745853,Japan 225,-1.069567442864019
1745853,Germany 40,1.1051378142569792
1745853,Wall Street 30,2.734563781424038
1745853,XRPUSD,-1.034180072582451
1745853,US SP 500,2.0134615636245985
1745853,US Tech 100,1.350127126693691
1745853,US Small Cap 2000,2.0374321860424582
1745854,UK 100,1.3637457016941437
1745854,ETHUSD,-0.28954406535184163
1745856,BTCUSD,-0.27353639784440015
1745856,France 40,-0.27698913958250126
1745864,UK 100,0.0419403895897181
1745867,US Small Cap 2000,0.3160237487259766
1745867,Wall Street 30,0.10715066986682949
1745867,SOLUSD,-1.0371080868629625
1745867,ETHUSD,0.3377323569129379
1745868,BTCUSD,-1.009661252077527
1745868,US Tech 100,0.4162494640459496
1745868,XRPUSD,0.9611812571548968
1745883,BTCUSD,1.2791375735470252
1745883,UK 100,1.0532389122348962
1745883,Germany 40,-1.0202528217013962
1745883,France 40,-1.0848672108350288
1745891,US Tech 100,-1.0243547327929934
1745892,US SP 500,-1.0546069426446907
1745894,XRPUSD,1.6428173998090203
1745898,Japan 225,-1.0695674428640338
1745902,SOLUSD,-1.0371080868629678
1745904,XRPUSD,-1.0341800725824615
1745904,BTCUSD,-1.0096612520775416
1745908,France 40,-1.0848672108349589
1745908,UK 100,-1.0708175699054732
1745908,Germany 40,2.9797471782985787
1745909,ETHUSD,2.0197318171392435
1745910,UK 100,-1.0708175699053721
1745910,France 40,-1.0848672108349506
1745910,SOLUSD,0.8904287572459183
1745910,US SP 500,-1.0546069426447098
1745910,US Small Cap 2000,-1.0580553351076893
1745919,Japan 225,-1.0695674428639628
1745919,XRPUSD,-1.0341800725824355
1745921,Wall Street 30,-1.0326497610838044
1745923,US SP 500,2.9453930573553757
1745923,US Small Cap 2000,-1.0580553351077084
1745923,US Tech 100,2.975645267207006
1745924,Japan 225,2.9304325571359824
1745931,SOLUSD,0.26938420576190014
1745931,US Small Cap 2000,-1.058055335107696
1745931,Wall Street 30,-1.0326497610837282
1745931,Germany 40,-1.0202528217013611
1745934,US Small Cap 2000,2.9419446648923224
1745934,Japan 225,-1.0695674428639868
1745935,US Tech 100,-1.0243547327930351
1745937,US Tech 100,0.036178880823039335
1745937,US SP 500,-1.0546069426446734
1745940,Wall Street 30,-1.0326497610837468
1745940,US Small Cap 2000,2.812806032398123
1745944,BTCUSD,-1.0096612520775468
1745944,XRPUSD,-1.0341800725824801
1745950,US Tech 100,-1.0243547327930302
1745950,Japan 225,-1.0695674428640454
1745961,ETHUSD,1.757694380798554
1745961,BTCUSD,2.990338747922483
1745961,XRPUSD,2.9658199274175323
1745961,SOLUSD,1.9550968428906128
1745967,XRPUSD,-1.034180072582445
1745972,Japan 225,-1.0695674428640614
1745973,ETHUSD,-1.0477583358181937
1745981,SOLUSD,1.3349065975562955
1745992,Japan 225,1.7095833845889623
1745993,France 40,2.9151327891650616
1745993,US Tech 100,2.9756452672069535
1745993,US SP 500,2.9453930573554046
1745993,US Small Cap 2000,1.7662533463076804
1745995,UK 100,-1.0708175699055953
1745995,Wall Street 30,1.9370320517172879
1745996,Germany 40,-1.0202528217013864
1745998,SOLUSD,-1.037108086862972
1745998,XRPUSD,-1.034180072582474
1745998,BTCUSD,-1.0096612520775499
1745999,Germany 40,-1.0202528217013465
1746000,UK 100,-1.0708175699054423
1746000,France 40,-1.0848672108349589
1746007,UK 100,1.2127477694067785
1746009,US Tech 100,-1.0243547327929672
1746009,US SP 500,-1.054606942644725
1746015,US SP 500,2.945393057355354
1746015,US Small Cap 2000,2.9419446648923504
1746015,US Tech 100,2.975645267206976
1746015,Wall Street 30,2.967350238916262
1746015,Japan 225,2.930432557135901
1746016,BTCUSD,2.990338747922421
1746016,ETHUSD,2.952241664181808
1746016,XRPUSD,2.9658199274175203
1746016,UK 100,-1.0708175699053835
1746016,France 40,2.9151327891650105
1746018,SOLUSD,2.962891913137051
1746018,US Tech 100,2.9756452672069456
1746018,Wall Street 30,2.967350238916188
1746018,US Small Cap 2000,2.9419446648923095
1746018,Germany 40,-1.0202528217013824
1746018,Japan 225,-1.0695674428639699
1746018,US SP 500,2.9453930573553437
1746019,ETHUSD,0.3949138032866874
1746019,XRPUSD,0.8411653571660657
1746019,UK 100,-1.0708175699054479
1746020,US SP 500,-1.0546069426446634
1746020,Wall Street 30,-1.0326497610837713
1746020,France 40,-1.0848672108349948
1746020,SOLUSD,-1.0371080868629683
1746020,US Small Cap 2000,-1.058055335107679
1746020,US Tech 100,-1.024354732793019
1746020,BTCUSD,-1.0096612520775545
1746025,BTCUSD,0.2281479564386349
1746025,Japan 225,1.277072603501751
1746027,Wall Street 30,1.6742272904051692
1746027,US Tech 100,-1.0243547327930458
1746027,US SP 500,-1.0546069426446671
1746027,France 40,1.8063357882267805
1746027,US Small Cap 2000,1.3872380700663627
1746036,SOLUSD,2.0932285629441
1746037,XRPUSD,0.5405799751530769
1746042,US Tech 100,2.9756452672069655
1746043,ETHUSD,-0.8032239439760208
1746045,US Tech 100,1.2548448089385806
1746045,SOLUSD,0.44449876495886803
1746050,UK 100,-1.0708175699054865
1746065,XRPUSD,-1.0341800725824775
1746065,Japan 225,2.046728803383267
1746077,Japan 225,1.7432243328760777
1746077,BTCUSD,-1.0096612520775543
1746081,XRPUSD,-1.0341800725824366
1746082,UK 100,-1.0708175699055271
1746085,UK 100,0.020657026445028606
1746087,SOLUSD,2.072051044093844
1746089,XRPUSD,2.965819927417563
1746092,Japan 225,1.3272754865338545
1746092,US SP 500,-1.0546069426446656
1746092,Wall Street 30,-1.0326497610838608
1746094,BTCUSD,-1.0096612520775639
1746094,ETHUSD,2.952241664181817
1746096,XRPUSD,1.4476993955757982
1746102,BTCUSD,-1.0096612520775459
1746103,US Small Cap 2000,-1.0580553351076591
1746103,Wall Street 30,-1.0326497610838157
1746107,US Tech 100,-1.024354732792988
1746107,ETHUSD,-1.047758335818198
1746107,XRPUSD,-1.0341800725824506
1746107,SOLUSD,-1.0371080868629805
1746107,BTCUSD,-1.0096612520775399
1746108,US Small Cap 2000,-1.0580553351076816
1746110,Wall Street 30,-1.0326497610837424
1746110,US SP 500,-1.0546069426446611
1746110,US Tech 100,-1.0243547327930247
1746110,SOLUSD,-1.037108086862974
1746110,Japan 225,-1.0695674428640058
1746111,ETHUSD,-1.0477583358182037
1746111,BTCUSD,-0.22975774067894542
1746111,UK 100,-1.0708175699055353
1746111,XRPUSD,-1.0341800725824772
1746115,US Small Cap 2000,-0.64434019241192
1746116,US SP 500,-1.0546069426446956
1746116,Wall Street 30,-1.0326497610837448
1746116,UK 100,-1.0708175699055311
1746116,US Tech 100,-0.1839357165939734
1746124,UK 100,-1.0708175699054834
1746128,Japan 225,1.7858291561301867
1746128,Wall Street 30,0.9993511410366823
1746128,US Tech 100,2.0784660806281083
1746128,US SP 500,1.5530165740707076
1746129,UK 100,-0.03139655399462615
1746146,Japan 225,-1.0695674428640132
1746146,BTCUSD,0.6712580759168321
1746146,Germany 40,1.1903609303232197
1746148,US Tech 100,1.1661142774201523
1746149,US SP 500,0.9134651364503298
1746149,Wall Street 30,0.6851385500281981
1746151,SOLUSD,0.15079070277809076
1746151,Japan 225,-1.0695674428640563
1746154,XRPUSD,-1.0341800725824808
1746160,Japan 225,-0.0946023786145194
1746165,UK 100,-1.0708175699053841
1746165,Germany 40,-1.0202528217014135
1746168,France 40,-0.04577745397869555
1746169,UK 100,-1.0708175699055256
1746171,ETHUSD,-0.17292859064981222
1746171,XRPUSD,-1.034180072582488
1746175,US Small Cap 2000,-0.5882970069034671
1746175,US SP 500,-1.0546069426446403
1746175,Wall Street 30,-1.0326497610837768
1746183,ETHUSD,-1.047758335818206
1746183,BTCUSD,-1.0096612520775285
1746189,Japan 225,-1.0695674428640156
1746189,France 40,-1.0848672108350133
1746189,US Small Cap 2000,-1.0580553351076634
1746189,Germany 40,-1.020252821701429
1746189,Wall Street 30,-1.0326497610838232
1746189,US SP 500,-1.0546069426446962
1746189,US Tech 100,-1.0243547327930431
1746191,UK 100,-1.0708175699055356
1746192,US Small Cap 2000,-1.0580553351076853
1746195,XRPUSD,-1.034180072582447
1746197,France 40,0.8391165896797169
1746197,BTCUSD,-1.0096612520775385
1746197,Japan 225,0.8569003108831552
1746198,US Tech 100,1.4698801792868776
1746198,US Small Cap 2000,2.941944664892333
1746203,US SP 500,-0.11397705309868228
1746203,Wall Street 30,-0.34633320933362427
1746203,XRPUSD,-1.034180072582442
1746207,XRPUSD,1.1666428365245576
1746210,Japan 225,1.204626398079494
1746238,SOLUSD,-1.0371080868629527
1746240,XRPUSD,0.37755203783295527
1746252,ETHUSD,0.12540156168924588
1746254,BTCUSD,-1.0096612520775952
1746265,SOLUSD,0.1303755929408447
1746268,BTCUSD,-0.7894143085468305
1746269,XRPUSD,-1.0341800725824346
1746278,SOLUSD,1.1324356519032168
1746278,XRPUSD,2.965819927417503
1746278,ETHUSD,0.3026926296235914
1746285,XRPUSD,-1.0341800725824541
1746289,XRPUSD,2.9658199274175634
1746289,BTCUSD,0.9820310708453621
1746291,SOLUSD,-1.0371080868629705
1746291,ETHUSD,-1.047758335818191
1746293,XRPUSD,-1.034180072582445
1746301,ETHUSD,1.0802367144600373
1746314,BTCUSD,0.3859174655587428
1746315,SOLUSD,-0.2891816837995894
1746315,ETHUSD,-0.20277895103087293
1746323,XRPUSD,-1.034180072582471
1746324,SOLUSD,-1.0371080868629612
1746327,SOLUSD,-0.08800057021445669
1746329,BTCUSD,-1.0096612520775543
1746337,ETHUSD,-0.1999804032453718
1746350,ETHUSD,-1.0477583358182014
1746351,XRPUSD,-0.8366886721511995
1746369,BTCUSD,-1.0096612520775008
1746370,XRPUSD,-1.034180072582474
1746370,SOLUSD,0.7342230159140938
1746379,XRPUSD,0.0243074701434803
1746387,SOLUSD,-1.0371080868629614
1746396,BTCUSD,2.990338747922475
1746397,ETHUSD,2.95224166418181
1746397,XRPUSD,-0.4251165138099383
1746400,SOLUSD,-1.0371080868629385
1746401,Germany 40,-1.0202528217013769
1746401,BTCUSD,-1.0096612520775314
1746405,BTCUSD,-1.0096612520775745
1746405,SOLUSD,-1.037108086862981
1746408,XRPUSD,-1.0341800725824692
1746408,ETHUSD,-0.11627368454429098
1746408,BTCUSD,-1.0096612520775499
1746408,SOLUSD,-1.0371080868629738
1746409,US SP 500,-0.23548978185777966
1746409,Wall Street 30,0.30505681814414376
1746409,US Tech 100,-1.024354732793019
1746409,Japan 225,-0.5444842783740997
1746409,US Small Cap 2000,-0.007049099633379684
1746413,XRPUSD,1.0834056937461447
1746413,SOLUSD,2.9628919131370592
1746423,ETHUSD,2.159663967034943
1746426,Germany 40,-1.0202528217013678
1746426,Wall Street 30,-1.032649761083775
1746426,France 40,-1.0848672108349755
1746428,Germany 40,2.9797471782986418
1746431,France 40,1.692305642565269
1746432,Germany 40,1.207300011403763
1746435,US Tech 100,-0.3723338459344408
1746435,US SP 500,-1.0546069426447067
1746441,SOLUSD,0.821607681563399
1746441,ETHUSD,0.6151696779676419
1746441,XRPUSD,2.965819927417562
1746441,BTCUSD,-0.6799939095530099
1746448,Germany 40,-1.0202528217013682
1746451,BTCUSD,-1.0096612520775525
1746451,XRPUSD,-1.0341800725824637
1746452,US Tech 100,2.1674856215466227
1746454,Wall Street 30,2.967350238916257
1746455,Japan 225,1.8242671166440283
1746456,US SP 500,1.2465346873401233
1746456,US Small Cap 2000,0.5419446648923041
1746456,Germany 40,0.7897059482086798
1746469,ETHUSD,-1.0477583358181795
1746472,Wall Street 30,1.8719859297806234
1746476,Germany 40,0.05386983727619191
1746476,France 40,0.09860528590385219
1746476,US Small Cap 2000,0.36280353430703277
1746476,Japan 225,0.675156919914823
1746476,US Tech 100,0.30310394879630775
1746476,BTCUSD,-1.0096612520775523
1746477,XRPUSD,-1.0341800725824724
1746477,ETHUSD,-1.0477583358181817
1746477,SOLUSD,-1.0371080868629652
1746484,BTCUSD,-1.0096612520775532
1746484,ETHUSD,-1.0477583358181923
1746489,UK 100,-1.0708175699055207
1746491,ETHUSD,2.9522416641817957
1746491,BTCUSD,-1.0096612520775288
1746491,SOLUSD,2.962891913137026
1746496,XRPUSD,-1.034180072582446
1746497,SOLUSD,-1.0371080868629496
1746497,BTCUSD,-1.0096612520775505
1746510,US Small Cap 2000,-1.0580553351076196
1746510,Wall Street 30,-1.032649761083823
1746512,Germany 40,-1.020252821701434
1746512,France 40,2.9151327891649808
1746513,UK 100,-1.0708175699054825
1746514,SOLUSD,-1.0371080868629523
1746516,US Tech 100,2.975645267206975
1746516,Wall Street 30,2.9673502389161857
1746516,France 40,2.9151327891650007
1746516,US SP 500,2.9453930573552842
1746516,Japan 225,2.9304325571359935
1746518,UK 100,2.929182430094544
1746519,BTCUSD,-1.009661252077498
1746519,SOLUSD,1.0789000741739627
1746519,US Small Cap 2000,-1.0580553351076671
1746519,ETHUSD,0.6800889062106651
1746519,XRPUSD,-1.034180072582458
1746522,US SP 500,-1.0546069426446376
1746522,Germany 40,-1.02025282170139
1746522,Wall Street 30,-1.032649761083739
1746522,Japan 225,-1.0695674428640891
1746522,US Small Cap 2000,-1.0580553351076516
1746522,France 40,-1.0848672108349615
1746527,US Small Cap 2000,-1.0580553351077129
1746528,US Tech 100,-1.0243547327929854
1746528,US SP 500,-1.0546069426446514
1746528,France 40,1.6436698057684416
1746528,Japan 225,-1.0695674428640751
1746528,Wall Street 30,-1.032649761083821
1746531,ETHUSD,2.9522416641818103
1746533,Wall Street 30,2.967350238916199
1746533,US SP 500,2.9453930573553726
1746537,US Small Cap 2000,-1.0580553351076478
1746540,France 40,-1.0848672108349584
1746540,BTCUSD,1.17119252039103
1746542,Wall Street 30,-1.0326497610837502
1746543,US SP 500,-1.0546069426446485
1746543,Japan 225,-1.0695674428640274
1746544,US Small Cap 2000,-1.05805533510769
1746544,US Tech 100,-1.0243547327929936
1746549,US Small Cap 2000,-0.6619534312536296
1746557,ETHUSD,-1.0477583358181968
1746557,XRPUSD,-1.0341800725824755
1746557,US Tech 100,-1.024354732793055
1746558,BTCUSD,-1.0096612520775252
1746562,UK 100,-1.070817569905527
1746562,Japan 225,-1.0695674428639739
1746562,US Tech 100,-1.0243547327930334
1746562,France 40,-1.084867210834968
1746562,US Small Cap 2000,-1.0580553351076762
1746562,Germany 40,-1.0202528217013613
1746562,US SP 500,-1.0546069426446438
1746562,Wall Street 30,-1.03264976108377
1746566,BTCUSD,-1.0096612520775659
1746566,ETHUSD,-1.0477583358182019
1746566,XRPUSD,-1.0341800725824406
1746569,SOLUSD,2.9628919131370455
1746569,UK 100,0.9570173918106764
1746569,XRPUSD,2.3240087500854605
1746569,Germany 40,-1.0202528217013944
1746569,Japan 225,-1.0695674428640525
1746569,US Tech 100,0.47960574152531366
1746569,US Small Cap 2000,0.7285901179516463
1746569,France 40,0.11164164651502728
1746569,US SP 500,0.5459782794937688
1746569,Wall Street 30,0.5664440636007327
1746571,ETHUSD,2.9522416641818046
1746576,Japan 225,0.5835324681912734
1746578,SOLUSD,-1.0371080868629539
1746579,ETHUSD,-1.04775833581819
1746586,BTCUSD,0.5402254045659196
1746587,SOLUSD,1.1723921308627776
1746603,France 40,0.8377814396809642
1746603,UK 100,-1.0708175699053823
1746603,BTCUSD,0.572756449179271
1746603,SOLUSD,1.647959374332154
1746610,US Small Cap 2000,-1.0580553351076758
1746615,Wall Street 30,-1.03264976108385
1746619,Wall Street 30,-1.0326497610837968
1746619,US SP 500,-0.4920310694962362
1746619,US Tech 100,-0.15769786748404457
1746620,UK 100,0.7983953832953503
1746622,SOLUSD,-1.0371080868629625
1746622,ETHUSD,-1.047758335818202
1746622,Germany 40,-1.020252821701421
1746622,XRPUSD,-1.0341800725824322
1746622,US Small Cap 2000,-1.0580553351076472
1746627,XRPUSD,-1.0341800725824872
1746627,BTCUSD,-1.0096612520775152
1746627,US SP 500,-1.0546069426446762
1746627,US Tech 100,-1.0243547327930345
1746629,US Small Cap 2000,-1.0580553351076742
1746630,US Tech 100,-1.02435473279306
1746630,US SP 500,-1.0546069426446638
1746633,UK 100,-1.0708175699054794
1746634,ETHUSD,-1.0477583358182063
1746640,Germany 40,-1.0202528217014328
1746640,US SP 500,-1.0546069426446403
1746640,France 40,-1.0848672108349802
1746640,BTCUSD,-1.0096612520775319
1746640,Japan 225,-1.0695674428640123
1746640,US Small Cap 2000,-1.0580553351076714
1746640,Wall Street 30,-1.032649761083799
1746640,US Tech 100,-1.02435473279302
1746646,US Tech 100,-1.0243547327930302
1746646,Germany 40,0.21144571799530315
1746646,Japan 225,-1.0695674428640545
1746653,BTCUSD,-0.01645781346694568
1746658,ETHUSD,-1.047758335818204
1746664,Japan 225,-1.0695674428640296
1746666,BTCUSD,2.9903387479224577
1746666,US Tech 100,1.5527005241884169
1746666,US SP 500,1.7320237350756986
1746676,XRPUSD,-1.0341800725824795
1746676,ETHUSD,0.31058901128845556
1746684,Germany 40,-1.0202528217014164
1746684,UK 100,2.929182430094524
1746684,France 40,-1.0848672108349533
1746688,Japan 225,2.9304325571359278
1746688,Germany 40,-1.0202528217013864
1746689,BTCUSD,1.7167619260191167
1746689,ETHUSD,0.8283145455724602
1746689,XRPUSD,2.9658199274175536
1746689,US Small Cap 2000,2.9419446648923393
1746690,UK 100,-1.0708175699054285
1746692,France 40,2.6411761929527
1746693,SOLUSD,2.962891913137039
1746696,US SP 500,-1.0546069426445988
1746697,Germany 40,-1.0202528217013855
1746698,UK 100,-1.0708175699055273
1746698,Japan 225,-0.3430528100067151
1746699,US Small Cap 2000,-1.05805533510764
1746699,SOLUSD,-1.0371080868629694
1746701,ETHUSD,0.4286819225458322
1746703,US Tech 100,2.975645267207002
1746705,Wall Street 30,2.9673502389161404
1746705,BTCUSD,1.7703372334361904
1746705,US Small Cap 2000,2.941944664892289
1746705,UK 100,2.9291824300945644
1746707,Germany 40,-0.3527140665011818
1746707,US SP 500,-1.0546069426446119
1746709,Wall Street 30,-1.032649761083814
1746711,France 40,-1.0848672108349857
1746711,Japan 225,-1.0695674428640272
1746711,UK 100,-1.070817569905415
1746712,US Small Cap 2000,-1.0580553351076514
1746712,US SP 500,-1.0546069426446318
1746712,Wall Street 30,-1.0326497610837841
1746712,US Tech 100,-1.0243547327930393
1746715,US Tech 100,-1.0243547327930442
1746717,SOLUSD,2.9628919131370495
1746717,BTCUSD,2.9903387479224603
1746717,Japan 225,2.930432557136009
1746717,XRPUSD,0.11659610418576992
1746718,US SP 500,0.34660135400566544
1746718,ETHUSD,-0.1175506329012178
1746720,SOLUSD,-0.12393734508349555
1746721,Wall Street 30,-1.032649761083786
1746721,France 40,-0.48110900697337217
1746721,Germany 40,0.202435700553653
1746733,XRPUSD,2.9658199274175527
1746733,Germany 40,-0.13793656491826203
1746737,France 40,0.6636255078688514
1746737,BTCUSD,2.9903387479224404
1746737,SOLUSD,-1.03710808686297
1746737,ETHUSD,0.3106485359868747
1746738,XRPUSD,0.6189900776441309
1746747,SOLUSD,-1.0371080868629519
1746749,France 40,-1.0848672108350266
1746749,US Tech 100,-1.02435473279301
1746749,Wall Street 30,-1.032649761083735
1746749,Germany 40,-1.0202528217013638
1746749,US SP 500,-1.0546069426446543
1746756,Wall Street 30,-1.0326497610838539
1746756,US Small Cap 2000,0.33950284789180435
1746756,US SP 500,-1.0546069426446452
1746756,Japan 225,0.6816038554207775
1746756,France 40,-1.084867210834975
1746756,Germany 40,-1.0202528217013853
1746770,Germany 40,-1.0202528217014184
1746771,ETHUSD,2.9522416641818117
1746774,France 40,-1.084867210835008
1746774,Germany 40,-1.020252821701443
1746774,ETHUSD,2.952241664181797
1746774,BTCUSD,-1.00966125207753
1746774,SOLUSD,2.9628919131370552
1746774,XRPUSD,2.9658199274175336
1746775,Japan 225,-1.0695674428640078
1746775,France 40,-1.0848672108349606
1746778,SOLUSD,-1.037108086862969
1746778,ETHUSD,-1.047758335818195
1746780,Germany 40,-1.0202528217013718
1746780,Japan 225,-1.0695674428640618
1746780,France 40,-1.0848672108350232
1746781,BTCUSD,-1.0096612520775476
1746786,US SP 500,-1.0546069426447098
1746786,US Small Cap 2000,-1.0580553351076394
1746786,Wall Street 30,-1.032649761083768
1746786,Japan 225,2.930432557135935
1746786,XRPUSD,0.25712820768922245
1746786,US Tech 100,-1.024354732793029
1746787,SOLUSD,-1.037108086862958
1746792,UK 100,0.735228323880666
1746793,France 40,-1.0848672108349706
1746793,Wall Street 30,-1.0326497610837901
1746800,US Tech 100,1.6019494126939078
1746800,Japan 225,1.5932012744932575
1746800,US SP 500,1.5941600609815774
1746802,Wall Street 30,1.0564651309441841
1746802,France 40,-0.28353257850053054
1746809,UK 100,-1.0708175699054765
1746812,France 40,-0.28888707843201855
1746856,ETHUSD,2.952241664181806
1746857,BTCUSD,2.2934939788580104
1746857,SOLUSD,1.7440872363276947
1746857,XRPUSD,1.8419586969021173
1746864,ETHUSD,-1.0477583358181857
1746871,XRPUSD,-1.0341800725824626
1746876,SOLUSD,-1.0371080868629599
1746891,BTCUSD,-1.009661252077507
1746896,ETHUSD,1.2567982877465076
1746896,XRPUSD,-0.061584838973222984
1746913,BTCUSD,2.990338747922482
1746916,ETHUSD,-1.0477583358181872
1746918,SOLUSD,-1.0371080868629516
1746918,XRPUSD,-1.034180072582455
1746920,SOLUSD,-1.0371080868629539
1746920,BTCUSD,-1.0096612520775305
1746926,XRPUSD,1.43909905535681
1746927,SOLUSD,-1.0371080868629556
1746948,SOLUSD,-1.037108086862951
1746948,ETHUSD,-1.0477583358181997
1746948,BTCUSD,-1.0096612520775583
1746948,XRPUSD,-1.034180072582468
1746969,BTCUSD,0.5859142251976128
1746971,SOLUSD,-1.0371080868629712
1746971,ETHUSD,-1.0477583358182008
1746971,XRPUSD,-1.034180072582452
1746991,ETHUSD,0.5927082531641769
1747000,Japan 225,-1.0695674428639805
1747000,US Tech 100,0.5756452672069952
1747000,US SP 500,-0.1122038878923812
1747004,Japan 225,-1.069567442864021
1747006,US Small Cap 2000,0.797206842739653
1747008,SOLUSD,-1.0371080868629607
1747008,Japan 225,1.4583754982885069
1747010,XRPUSD,-1.0341800725824541
1747010,BTCUSD,-1.0096612520775448
1747027,Japan 225,2.930432557135919
1747028,France 40,-1.0848672108349244
1747028,Germany 40,2.9797471782985268
1747031,US Tech 100,2.975645267206916
1747033,Wall Street 30,-1.0326497610837353
1747033,US SP 500,-1.0546069426446796
1747033,UK 100,-1.0708175699054865
1747033,US Small Cap 2000,-1.0580553351076512
1747033,SOLUSD,-1.0371080868629514
1747033,ETHUSD,2.9522416641818046
1747033,BTCUSD,-1.0096612520775636
1747033,France 40,-1.0848672108349597
1747033,XRPUSD,-1.0341800725824488
1747034,Japan 225,-1.069567442864026
1747034,US Tech 100,-1.024354732792988
1747036,Wall Street 30,1.337590141254216
1747037,BTCUSD,0.3798563728804949
1747037,US Small Cap 2000,-1.0580553351076651
1747041,France 40,-1.0848672108349702
1747041,Germany 40,-1.0202528217013949
1747041,UK 100,0.4019681856394843
1747046,US Small Cap 2000,-1.0580553351076707
1747046,US SP 500,-1.054606942644697
1747046,Japan 225,-1.0695674428639883
1747046,Wall Street 30,0.38968057742835815
1747047,XRPUSD,2.9658199274175354
1747047,Germany 40,-1.0202528217014124
1747052,XRPUSD,2.965819927417539
1747054,SOLUSD,2.962891913137037
1747056,US Tech 100,0.5608968534633855
1747056,US SP 500,0.7979445432604956
1747056,Germany 40,-1.0202528217013898
1747057,UK 100,-1.070817569905417
1747058,SOLUSD,-1.0371080868629594
1747059,BTCUSD,0.5259773915932144
1747059,France 40,-1.0848672108350028
1747059,XRPUSD,-1.0341800725824581
1747059,ETHUSD,1.0581045012042738
1747059,US Small Cap 2000,-0.05269220972662193
1747062,UK 100,-1.0708175699054907
1747064,SOLUSD,2.1646268860711424
1747069,US SP 500,0.3683612084000785
1747069,Wall Street 30,0.6029851093006693
1747069,US Tech 100,0.2886889486989245
1747073,BTCUSD,-1.009661252077543
1747073,SOLUSD,-0.559197951229181
1747075,XRPUSD,-1.0341800725824648
1747082,BTCUSD,1.095334815810223
1747082,US SP 500,-1.0546069426446674
1747089,France 40,2.915132789165023
1747096,BTCUSD,1.186315054730854
1747096,ETHUSD,2.9522416641817935
1747096,Japan 225,1.5111377841301967
1747097,SOLUSD,2.962891913137031
1747099,XRPUSD,1.296874358215065
1747105,Germany 40,-0.33902114183660387
1747106,France 40,-1.084867210834998
1747110,UK 100,-1.0708175699055733
1747111,BTCUSD,0.7304637065034268
1747112,ETHUSD,0.7757125929495373
1747112,SOLUSD,1.9319290179057613
1747113,XRPUSD,1.0739443785353837
1747116,US Small Cap 2000,-1.0580553351076263
1747116,France 40,2.9151327891650434
1747116,UK 100,2.929182430094588
1747117,Germany 40,-1.0202528217013676
1747118,Japan 225,2.930432557136021
1747121,UK 100,-1.0708175699055353
1747121,France 40,-1.0848672108350024
1747127,XRPUSD,0.15697683656202205
1747129,ETHUSD,2.95224166418182
1747129,BTCUSD,0.8604254022994358
1747129,US Small Cap 2000,2.206025381961934
1747130,US SP 500,2.5559361660623576
1747132,US Tech 100,2.9756452672069624
1747132,Wall Street 30,-1.0326497610837067
1747138,US Tech 100,2.9756452672070384
1747139,ETHUSD,1.0130753113116882
1747140,US Tech 100,2.9756452672069535
1747140,US Small Cap 2000,-1.058055335107656
1747140,US SP 500,2.945393057355372
1747141,Japan 225,2.9304325571359495
1747144,US SP 500,1.056794994951275
1747145,US Small Cap 2000,-1.058055335107663
1747150,US Small Cap 2000,0.20224038776553196
1747152,SOLUSD,1.2458186733789343
1747152,BTCUSD,-1.0096612520775545
1747152,XRPUSD,-1.034180072582449
1747161,ETHUSD,2.9522416641817992
1747164,SOLUSD,-1.0371080868629585
1747164,XRPUSD,-1.034180072582471
1747167,Wall Street 30,-0.26526084814952333
1747167,UK 100,-0.5390807501200711
1747167,Germany 40,-1.0202528217013531
1747168,US Small Cap 2000,-0.3194257240278585
1747169,US Tech 100,-0.2071169466227689
1747169,Japan 225,-0.06271131028794112
1747180,UK 100,0.9723527568509913
1747184,Germany 40,-0.49899079707116906
1747184,US Small Cap 2000,-0.2312362960441245
1747184,France 40,-0.3373228162729807
1747184,Japan 225,0.9686613914030072
1747188,ETHUSD,0.11738378466520033
1747188,SOLUSD,-0.45657987990197635
1747197,France 40,2.9151327891650967
1747197,Germany 40,2.979747178298631
1747203,France 40,-1.0848672108349913
1747205,Germany 40,-1.020252821701437
1747206,UK 100,-1.0708175699055589
1747206,France 40,2.915132789165013
1747207,US Small Cap 2000,-1.0580553351077855
1747208,XRPUSD,-1.0341800725824486
1747208,UK 100,-1.0708175699053788
1747209,ETHUSD,2.9522416641818086
1747209,US Tech 100,-0.26979060637368557
1747209,SOLUSD,2.962891913137045
1747210,US SP 500,0.6475922613159278
1747213,UK 100,-1.0708175699054872
1747213,Germany 40,-1.0202528217013724
1747213,Japan 225,-1.0040289589576579
1747213,France 40,-1.0848672108349793
1747213,BTCUSD,-1.0096612520775272
1747216,Wall Street 30,-1.0326497610837768
1747217,BTCUSD,2.0007664342995453
1747221,US SP 500,-0.6336743523617748
1747221,Wall Street 30,2.9673502389161723
1747221,US Small Cap 2000,-1.0580553351077124
1747221,US Tech 100,-1.0243547327929736
1747229,UK 100,0.5291824300945511
1747229,France 40,-0.03383507971542607
1747229,XRPUSD,0.8202331843656475
1747230,US Small Cap 2000,2.941944664892357
1747232,BTCUSD,-1.0096612520775632
1747232,ETHUSD,-0.35913346471482105
1747232,SOLUSD,1.0986717731917408
1747233,Japan 225,0.8238898052712297
1747234,Wall Street 30,-1.0326497610837844
1747242,SOLUSD,-1.0371080868629659
1747242,Wall Street 30,-1.0326497610837706
1747242,France 40,-1.0848672108349728
