t,symbol,r
1730383,XRPUSD,1.809241012022082
1730383,BTCUSD,2.990338747922453
1730385,ETHUSD,0.8827217342303126
1730386,US Tech 100,-0.250047531733865
1730391,US Small Cap 2000,-0.6939172036665721
1730394,Germany 40,0.16932387734160603
1730394,Wall Street 30,-1.0326497610837293
1730394,France 40,0.43553823129994046
1730397,XRPUSD,-0.603349466627907
1730397,Japan 225,-1.069567442864009
1730404,US Small Cap 2000,0.05882012150407498
1730406,Wall Street 30,0.48322850411779517
1730406,US SP 500,-0.1348411794062008
1730418,Japan 225,-1.0695674428639919
1730425,ETHUSD,0.13225376556201804
1730426,XRPUSD,-1.0341800725824601
1730426,SOLUSD,-1.0371080868629687
1730426,BTCUSD,-1.0096612520775567
1730439,Japan 225,-1.0695674428640314
1730443,US Tech 100,-1.0243547327930513
1730444,ETHUSD,-1.0477583358182148
1730444,Wall Street 30,-1.0326497610837093
1730444,BTCUSD,-1.0096612520775163
1730444,US SP 500,-1.0546069426447298
1730445,US Small Cap 2000,-1.0580553351076543
1730448,France 40,-1.0848672108350075
1730448,UK 100,1.8553905582114891
1730448,US Small Cap 2000,-1.0580553351077653
1730448,ETHUSD,-1.0477583358181852
1730449,US SP 500,1.0524986177673954
1730451,France 40,1.273208473559178
1730460,UK 100,-0.18961871019327442
1730464,Japan 225,-1.069567442864053
1730464,US Small Cap 2000,2.941944664892348
1730465,SOLUSD,2.9628919131370273
1730467,Wall Street 30,2.967350238916163
1730469,Japan 225,2.26627517758942
1730469,US Tech 100,0.7824268229144138
1730469,US SP 500,-1.0546069426446505
1730475,ETHUSD,0.4791149449585478
1730475,BTCUSD,1.8625520848912858
1730475,SOLUSD,-1.0371080868629523
1730478,US SP 500,0.7059410815899051
1730478,Germany 40,0.44920943547427317
1730478,SOLUSD,0.38347370380119816
1730479,US Small Cap 2000,0.002058654935845715
1730479,France 40,0.8338069148995461
1730479,Wall Street 30,0.5948082727139438
1730495,XRPUSD,-0.963266391750434
1730496,ETHUSD,-1.0477583358181883
1730547,BTCUSD,-1.0096612520775943
1730551,ETHUSD,-1.0477583358182265
1730551,SOLUSD,2.9628919131370655
1730551,XRPUSD,-1.0341800725824555
1730556,BTCUSD,-1.0096612520775288
1730557,ETHUSD,-1.047758335818211
1730557,SOLUSD,-1.037108086862956
1730565,BTCUSD,-1.009661252077542
1730570,BTCUSD,-1.0096612520774957
1730579,SOLUSD,-0.5657030853513249
1730595,BTCUSD,2.9903387479224928
1730595,SOLUSD,2.962891913137047
1730598,ETHUSD,2.9522416641817784
1730600,BTCUSD,-1.009661252077569
1730601,SOLUSD,-1.0371080868629612
1730601,ETHUSD,2.9522416641818023
1730601,XRPUSD,-1.0341800725824326
1730603,ETHUSD,-1.0477583358181843
1730631,SOLUSD,-1.0371080868629465
1730641,XRPUSD,-1.0341800725824652
1730641,SOLUSD,2.96289191313703
1730641,ETHUSD,2.95224166418179
1730641,BTCUSD,2.990338747922441
1730646,SOLUSD,-1.0371080868629663
1730646,BTCUSD,-1.0096612520775763
1730649,BTCUSD,-0.013802476769115267
1730649,ETHUSD,-0.7489024437574959
1730663,BTCUSD,2.9903387479224484
1730668,ETHUSD,-1.0477583358181881
1730674,Japan 225,0.9474801990234185
1730688,ETHUSD,-0.6500088583223669
1730698,SOLUSD,0.7330469714160693
1730698,ETHUSD,-1.0477583358182165
1730698,BTCUSD,1.7346070156926836
1730705,France 40,-1.0848672108349402
1730705,US SP 500,2.9453930573553713
1730706,US Tech 100,1.3270718775905137
1730709,UK 100,1.4847339800729766
1730709,US Small Cap 2000,-1.05805533510764
1730709,SOLUSD,-1.0371080868629696
1730709,BTCUSD,-1.0096612520775066
1730714,Wall Street 30,0.43617015921246854
1730714,XRPUSD,-0.4035431384007059
1730716,SOLUSD,0.7739195270739858
1730716,US Tech 100,-1.0243547327930262
1730723,US Small Cap 2000,-1.0580553351076993
1730729,France 40,-1.0848672108350244
1730730,Wall Street 30,-1.0326497610837653
1730734,US Small Cap 2000,-1.0580553351077002
1730734,ETHUSD,2.9522416641817877
1730736,US Tech 100,-1.0243547327930305
1730737,Wall Street 30,-1.0326497610837986
1730737,US SP 500,-1.0546069426447051
1730738,US Small Cap 2000,-1.0580553351076947
1730738,UK 100,-1.0708175699054907
1730738,Germany 40,-1.020252821701424
1730738,France 40,-1.0848672108349902
1730738,BTCUSD,-0.1974865421567728
1730738,US Tech 100,-1.024354732793061
1730738,Japan 225,-1.0695674428640072
1730739,ETHUSD,-1.0477583358182028
1730742,Wall Street 30,-1.0326497610837722
1730755,ETHUSD,-1.047758335818202
1730755,XRPUSD,-1.0341800725824597
1730755,BTCUSD,-1.009661252077533
1730755,SOLUSD,-1.0371080868629539
1730760,BTCUSD,0.7569241192196907
1730771,Germany 40,-0.05387940398956407
1730791,XRPUSD,-1.0341800725824273
1730793,France 40,-1.0848672108349457
1730793,Germany 40,-1.0202528217014373
1730798,UK 100,-1.0708175699053533
1730799,US Tech 100,-1.0243547327930196
1730799,US SP 500,-1.0546069426447373
1730799,Germany 40,-1.0202528217014086
1730799,France 40,-1.0848672108349944
1730809,SOLUSD,2.9628919131370544
1730812,XRPUSD,-1.0341800725824923
1730816,ETHUSD,-1.047758335818203
1730816,UK 100,-1.0708175699054399
1730817,US Tech 100,-1.0243547327929732
1730817,SOLUSD,-1.0371080868629725
1730817,US Small Cap 2000,2.9419446648922953
1730818,Wall Street 30,2.96735023891619
1730821,ETHUSD,-1.047758335818193
1730821,UK 100,-0.07481157381728004
1730822,France 40,0.5151327891650415
1730824,XRPUSD,1.2458031269452854
1730824,BTCUSD,0.639206351771978
1730825,SOLUSD,-1.0371080868629516
1730826,ETHUSD,-1.047758335818196
1730828,Wall Street 30,-1.0326497610837642
1730829,SOLUSD,2.9628919131370357
1730834,US Small Cap 2000,2.941944664892282
1730835,BTCUSD,-1.0096612520775403
1730835,ETHUSD,-1.0477583358181983
1730835,XRPUSD,-1.0341800725824344
1730840,France 40,0.09243415640254907
1730840,Germany 40,0.24456340061226683
1730840,XRPUSD,-1.0341800725824866
1730843,US Small Cap 2000,-1.0580553351076452
1730851,Japan 225,-1.0695674428639865
1730853,US Small Cap 2000,2.9419446648922984
1730853,Wall Street 30,2.9673502389162283
1730853,US SP 500,2.945393057355314
1730853,SOLUSD,2.962891913137039
1730853,ETHUSD,2.952241664181803
1730854,Germany 40,2.979747178298571
1730854,UK 100,2.929182430094586
1730854,Japan 225,2.930432557135995
1730862,XRPUSD,0.7940513425518805
1730862,BTCUSD,0.4174961191934145
1730862,ETHUSD,-0.26707821193163245
1730862,SOLUSD,2.9628919131370397
1730864,Germany 40,2.9797471782985543
1730864,France 40,-1.0848672108349953
1730864,UK 100,1.2174588784115448
1730866,France 40,-0.4602428491939504
1730868,Japan 225,-1.0695674428640012
1730876,UK 100,2.92918243009455
1730876,Japan 225,2.930432557135969
1730878,France 40,2.9151327891650114
1730880,BTCUSD,-1.009661252077553
1730880,SOLUSD,-1.0371080868629592
1730882,Japan 225,-0.2808019823200285
1730893,Germany 40,1.9968607247300196
1730893,US Tech 100,-1.0243547327929754
1730893,US SP 500,-1.0546069426446683
1730897,Wall Street 30,-1.0326497610837522
1730901,Germany 40,2.979747178298598
1730901,France 40,2.915132789165026
1730904,US SP 500,-1.0546069426446711
1730904,Japan 225,-0.3950294310182672
1730905,Germany 40,0.5987369730783004
1730906,US Tech 100,-1.024354732793056
1730906,ETHUSD,0.3106175944547937
1730919,BTCUSD,2.9903387479224737
1730923,XRPUSD,1.336542357650468
1730933,ETHUSD,-1.047758335818208
1730936,SOLUSD,-1.037108086862961
1730936,Japan 225,2.9304325571360157
1730941,Japan 225,-1.0695674428640478
1730941,UK 100,-1.0708175699054245
1730942,ETHUSD,2.952241664181803
1730942,Germany 40,-0.4392314762917277
1730949,ETHUSD,-1.0477583358181952
1730951,UK 100,1.7275287785758127
1730953,XRPUSD,1.5972036779784227
1730967,Germany 40,0.1592200505692287
1730968,Japan 225,0.31742333299286946
1730969,US Small Cap 2000,1.112116547681604
1730971,France 40,0.546119658645043
1730981,US Tech 100,2.9756452672070277
1730984,ETHUSD,-1.0477583358182097
1730986,US Small Cap 2000,-1.0580553351076545
1730986,Wall Street 30,-1.0326497610838659
1730987,XRPUSD,-1.034180072582459
1730989,US Tech 100,2.9756452672069185
1730990,France 40,0.4457973763290059
1730990,Japan 225,-1.069567442864066
1730990,Germany 40,-1.0202528217013735
1730991,US SP 500,2.715089213361108
1730992,BTCUSD,2.990338747922483
1730994,ETHUSD,1.3196842326601637
1730997,UK 100,-1.0708175699054296
1731016,BTCUSD,-1.009661252077555
1731023,Japan 225,-1.0695674428640425
1731024,SOLUSD,-1.0371080868629592
1731033,BTCUSD,-0.012132903765090406
1731033,SOLUSD,-1.0371080868629543
1731033,France 40,0.434663700923367
1731047,France 40,-1.0848672108350532
1731048,US Small Cap 2000,-1.0580553351076956
1731051,Wall Street 30,-1.0326497610837528
1731052,UK 100,-1.0708175699054752
1731052,Germany 40,-1.0202528217014424
1731052,France 40,-1.0848672108350006
1731052,Japan 225,2.930432557135993
1731057,US Small Cap 2000,-1.0580553351077138
1731060,Germany 40,-1.0202528217014135
1731061,France 40,-1.084867210835001
1731061,Wall Street 30,-1.0326497610838234
1731061,US Small Cap 2000,-1.0580553351077007
1731062,US Tech 100,-1.0243547327930946
1731063,US SP 500,-1.0546069426445739
1731069,UK 100,-1.0708175699054507
1731071,US SP 500,-1.0546069426446023
1731077,US Tech 100,-1.0243547327930405
1731077,US Small Cap 2000,0.804488882889334
1731077,Wall Street 30,2.967350238916154
1731077,SOLUSD,2.41939671760673
1731078,ETHUSD,-1.0477583358181994
1731080,BTCUSD,-1.0096612520775252
1731080,Wall Street 30,-0.06770874343489493
1731083,XRPUSD,-0.2701992157757125
1731085,ETHUSD,-1.0477583358181863
1731090,ETHUSD,-0.8572865299745943
1731093,BTCUSD,-1.0096612520775516
1731094,France 40,-1.0848672108350053
1731094,Wall Street 30,-1.0326497610838046
1731094,UK 100,-1.0708175699054738
1731104,ETHUSD,0.554372797776053
1731132,XRPUSD,-1.0341800725824788
1731132,BTCUSD,-1.0096612520775186
1731132,SOLUSD,-1.0371080868629698
1731132,ETHUSD,-1.047758335818207
1731136,BTCUSD,-1.009661252077514
1731141,SOLUSD,1.0205884384602693
1731141,XRPUSD,-1.034180072582457
1731146,ETHUSD,-0.40186690443637796
1731158,XRPUSD,0.45264770921065034
1731164,SOLUSD,2.9628919131370446
1731169,BTCUSD,2.990338747922411
1731171,ETHUSD,-1.0477583358182132
1731177,BTCUSD,-1.0096612520775314
1731178,ETHUSD,0.6092347623605556
1731193,XRPUSD,2.965819927417549
1731193,ETHUSD,-1.0477583358181892
1731194,BTCUSD,-1.0096612520775283
1731203,XRPUSD,0.9298924814076199
1731204,BTCUSD,0.5773573893965472
1731204,ETHUSD,2.9522416641817926
1731213,ETHUSD,0.3402091800999692
1731213,BTCUSD,-0.15516915859177483
1731215,SOLUSD,-1.0371080868629676
1731238,BTCUSD,-1.009661252077543
1731244,XRPUSD,-1.034180072582453
1731253,SOLUSD,-1.037108086862966
1731261,BTCUSD,-1.0096612520775394
1731267,ETHUSD,2.9522416641818006
1731268,XRPUSD,2.965819927417538
1731270,SOLUSD,-1.0371080868629643
1731270,BTCUSD,-1.0096612520775436
1731276,ETHUSD,0.8799437439410578
1731276,BTCUSD,-1.0096612520775352
1731276,SOLUSD,0.4371514046702227
1731281,US Small Cap 2000,-1.0580553351076865
1731282,US SP 500,-0.019699436278410712
1731283,Japan 225,-1.069567442864036
1731303,XRPUSD,0.30926418693134183
1731303,ETHUSD,-0.08763355048381304
1731308,France 40,2.915132789165062
1731311,UK 100,2.9291824300945715
1731312,France 40,-1.0848672108349404
1731312,UK 100,-1.0708175699054845
1731313,XRPUSD,1.4266501196852468
1731315,Germany 40,1.1757370537448233
1731317,US Small Cap 2000,1.1065184590898811
1731320,ETHUSD,-1.0477583358181934
1731321,SOLUSD,0.6763200694214716
1731328,Wall Street 30,-1.032649761083749
1731330,ETHUSD,-1.0477583358181983
1731330,XRPUSD,-1.0341800725824453
1731331,France 40,-1.0848672108349915
1731331,Germany 40,-1.0202528217013367
1731332,US Small Cap 2000,-1.0580553351077229
1731333,US SP 500,2.9453930573552514
1731334,US Tech 100,2.9756452672068674
1731335,Wall Street 30,-1.0326497610838243
1731336,US Tech 100,-1.0243547327929985
1731336,Japan 225,-1.0695674428640034
1731337,US SP 500,-1.054606942644588
1731338,XRPUSD,1.0926849263046006
1731340,Wall Street 30,0.9993761918799536
1731340,BTCUSD,-1.009661252077532
1731341,ETHUSD,0.2432316372090915
1731348,US SP 500,-1.0546069426445792
1731348,US Tech 100,-1.0243547327929843
1731348,Japan 225,-1.0695674428640212
1731355,XRPUSD,2.9658199274175407
1731366,BTCUSD,-1.0096612520775372
1731366,ETHUSD,-1.047758335818199
1731368,BTCUSD,-1.0096612520775448
1731379,Japan 225,2.9304325571359464
1731379,UK 100,-1.0708175699054132
1731379,Germany 40,-0.09382847779687313
1731379,France 40,0.03340066122261735
1731390,France 40,2.9151327891650567
1731391,Germany 40,2.9797471782984952
1731393,ETHUSD,2.171590086315193
1731394,BTCUSD,-1.0096612520775319
1731397,UK 100,-1.070817569905516
1731400,UK 100,-1.070817569905427
1731401,XRPUSD,-1.0341800725824575
1731401,Wall Street 30,-1.0326497610836716
1731403,XRPUSD,-1.0341800725824586
1731406,US Tech 100,-1.0243547327930558
1731407,ETHUSD,1.4113233970423615
1731407,UK 100,-0.018768196213587624
1731407,XRPUSD,-1.0341800725824566
1731408,Germany 40,1.8430363914055843
1731423,Wall Street 30,2.967350238916238
1731423,XRPUSD,1.084048622452383
1731424,UK 100,1.1479629389509278
1731426,US SP 500,2.945393057355318
1731427,Germany 40,1.6861947160043549
1731427,France 40,0.8427495567766389
1731429,Wall Street 30,2.9673502389162447
1731429,Japan 225,-1.069567442864056
1731431,BTCUSD,2.9903387479224635
1731438,Wall Street 30,-1.0326497610837289
1731438,SOLUSD,-1.037108086862955
1731438,ETHUSD,-0.6095196236126971
1731438,US Small Cap 2000,-1.058055335107715
1731438,BTCUSD,-0.19806612919578437
1731439,US Tech 100,-0.5723292308435755
1731439,US SP 500,-1.0546069426446607
1731442,XRPUSD,-1.034180072582461
1731448,BTCUSD,0.2505895076600551
1731455,XRPUSD,-1.0341800725824633
1731455,SOLUSD,1.1980246324626513
1731456,ETHUSD,-1.0477583358182057
1731460,XRPUSD,2.381946789431508
1731464,SOLUSD,2.962891913137038
1731472,France 40,2.9151327891649492
1731475,US Small Cap 2000,0.8662849938906304
1731476,Germany 40,2.979747178298622
1731478,France 40,-1.0848672108350268
1731478,UK 100,-1.07081756990553
1731485,France 40,0.09509095682058519
1731488,Wall Street 30,-0.38864589516103415
1731489,Germany 40,-1.020252821701464
1731490,US SP 500,-1.0546069426446982
1731490,UK 100,-1.0708175699054432
1731493,Germany 40,-1.020252821701385
1731495,US SP 500,-0.09439610659368945
1731504,US Tech 100,-1.024354732793049
1731504,US Small Cap 2000,-1.0580553351077089
1731504,XRPUSD,0.9443895760140959
1731504,US SP 500,-1.0546069426447455
1731504,Wall Street 30,-1.0326497610838214
1731506,US Small Cap 2000,-1.0580553351077089
1731506,Wall Street 30,-1.0326497610837806
1731506,US SP 500,-1.0546069426446045
1731509,BTCUSD,-1.0096612520775496
1731509,ETHUSD,-1.0477583358182014
1731510,US Tech 100,-1.0243547327930673
1731510,Germany 40,-1.0202528217014095
1731510,France 40,-1.0848672108349873
1731510,Japan 225,-1.069567442864025
1731510,ETHUSD,-0.4416994181234793
1731514,US SP 500,1.5378439846935006
1731523,US Tech 100,-1.0243547327930438
1731526,US Small Cap 2000,1.3164725565283029
1731527,Germany 40,-0.005308170153878989
1731527,BTCUSD,2.9903387479224497
1731527,XRPUSD,-0.02681217585113843
1731527,SOLUSD,0.7910249172009871
1731527,ETHUSD,0.7497277917575706
1731548,XRPUSD,-0.16646148621678
1731549,Japan 225,-0.013091765941082628
1731562,France 40,-1.08486721083499
1731562,Japan 225,0.17022677397866537
1731562,US Small Cap 2000,-1.0580553351077302
1731562,US Tech 100,-0.37548504297535273
1731569,France 40,2.9151327891649794
1731571,Wall Street 30,0.6445648720940427
1731571,US Small Cap 2000,2.941944664892298
1731571,ETHUSD,-1.0477583358181974
1731571,US SP 500,0.7895531269351369
1731573,Japan 225,0.5926940435739589
1731573,US Tech 100,0.3779700128358276
1731573,Germany 40,2.9797471782986524
1731573,XRPUSD,-1.0341800725824644
1731575,Germany 40,1.1973635222754102
1731579,US Small Cap 2000,-1.0580553351077062
1731583,SOLUSD,-0.006385918829048402
1731584,Wall Street 30,-1.0326497610836909
1731584,UK 100,1.4768049572911721
1731591,US Tech 100,-1.024354732793102
1731591,US Small Cap 2000,-1.0580553351076871
1731592,France 40,-1.0848672108349668
1731594,Wall Street 30,-1.0326497610837675
1731594,US Small Cap 2000,2.285920167706614
1731595,ETHUSD,-1.0477583358181952
1731595,XRPUSD,-1.034180072582459
1731596,Wall Street 30,1.9849888927544328
1731602,ETHUSD,-1.0477583358181886
1731602,SOLUSD,-0.5112688093509197
1731604,Wall Street 30,0.23016626660386327
1731608,XRPUSD,0.8806346221217044
1731617,BTCUSD,1.6552743394057448
1731618,ETHUSD,2.109966637278369
1731618,US Small Cap 2000,0.9542123165747227
1731619,XRPUSD,-1.0341800725824608
1731627,XRPUSD,-1.034180072582461
1731627,Japan 225,-1.0695674428640616
1731631,Japan 225,-1.0695674428640574
1731636,Japan 225,-0.07285826444638308
1731645,ETHUSD,-1.0477583358181888
1731645,SOLUSD,-1.0371080868629647
1731651,Wall Street 30,2.967350238916303
1731657,France 40,-1.0848672108350133
1731657,US SP 500,0.36262119937395343
1731658,Wall Street 30,-1.0326497610838077
1731658,Japan 225,-1.0695674428640354
1731662,BTCUSD,1.1311769386810953
1731662,ETHUSD,0.37146077406327976
1731663,US Small Cap 2000,2.94194466489234
1731674,XRPUSD,2.9658199274175385
1731676,BTCUSD,-1.0096612520775534
1731679,Japan 225,2.930432557135948
1731680,US SP 500,2.945393057355327
1731681,US Tech 100,2.975645267206935
1731682,Wall Street 30,1.9318440834859956
1731682,US SP 500,2.945393057355276
1731683,BTCUSD,-1.0096612520775528
1731683,SOLUSD,-1.0371080868629672
1731684,US Tech 100,2.9756452672069966
1731685,Japan 225,2.9304325571359584
1731686,France 40,1.512905853525558
1731691,Wall Street 30,0.03176611257270841
1731703,UK 100,-1.07081756990545
1731704,ETHUSD,1.0613641169498789
1731707,XRPUSD,-1.0341800725824628
1731716,SOLUSD,-1.0371080868629536
1731726,ETHUSD,0.29686582699974984
1731735,XRPUSD,-1.034180072582459
1731750,XRPUSD,-1.0341800725824633
1731758,BTCUSD,-1.0096612520775656
1731770,SOLUSD,-0.21858059660708012
1731772,XRPUSD,-0.6960753503652813
1731797,BTCUSD,-1.0096612520775226
1731799,ETHUSD,-1.0477583358181808
1731808,XRPUSD,1.5936120241945457
1731817,BTCUSD,1.0990988225676772
1731825,ETHUSD,1.2232653973954637
1731827,XRPUSD,0.42776737609042026
1731834,BTCUSD,-1.0096612520775434
1731843,ETHUSD,0.6628490134531106
1731844,SOLUSD,0.8036641886345619
1731850,XRPUSD,-1.0341800725824633
1731870,BTCUSD,1.3931682973349406
1731887,Japan 225,2.930432557135981
1731889,ETHUSD,0.8297911194211196
1731892,Japan 225,-0.9382100169191752
1731893,BTCUSD,0.4835221071517323
1731893,XRPUSD,0.6271975488842918
1731905,France 40,-1.0848672108349426
1731906,XRPUSD,0.33120657672675774
1731909,UK 100,2.9291824300945652
1731909,Germany 40,-1.0202528217014482
1731912,ETHUSD,-1.0477583358181983
1731915,France 40,-1.0848672108350275
1731915,US SP 500,2.9453930573552514
1731915,UK 100,-1.070817569905415
1731915,BTCUSD,0.2871686731102759
1731915,Germany 40,-1.0202528217013123
1731915,US Tech 100,-1.0243547327929625
1731915,Wall Street 30,2.9673502389160724
1731919,UK 100,-1.070817569905425
1731921,Germany 40,-1.0202528217013394
1731923,US Tech 100,0.4899912077583448
1731924,US SP 500,-1.0546069426445912
1731925,SOLUSD,-1.0371080868629654
1731929,Wall Street 30,-1.0326497610838643
1731929,Germany 40,-1.0202528217014335
1731929,France 40,-1.0848672108349955
1731931,SOLUSD,1.0128078280005186
1731931,US Small Cap 2000,-0.4680517690770094
1731934,UK 100,-1.0708175699054934
1731939,ETHUSD,2.9522416641818077
1731940,UK 100,-1.0708175699054474
1731940,Wall Street 30,-1.0326497610838437
1731941,US Small Cap 2000,-1.058055335107714
1731944,BTCUSD,-1.0096612520775459
1731945,US Tech 100,-1.0243547327930642
1731945,US SP 500,-1.0546069426447038
1731946,Wall Street 30,-1.0326497610837824
1731946,ETHUSD,0.10968938770291124
1731947,UK 100,0.13612526036399544
1731956,BTCUSD,-1.0096612520775512
1731957,XRPUSD,-1.0341800725824613
1731957,ETHUSD,-1.0477583358181894
1731957,Wall Street 30,0.022402086090330574
1731957,SOLUSD,-1.037108086862956
1731964,XRPUSD,0.13703503797988734
1731973,ETHUSD,-1.0477583358181985
1731975,Japan 225,-1.0695674428639885
1731978,ETHUSD,0.2113696806927721
1731980,UK 100,2.9291824300945195
1731987,UK 100,-1.070817569905394
1731988,France 40,-1.0848672108349533
1731988,Germany 40,-1.0202528217014064
1731994,UK 100,2.929182430094622
1731994,France 40,2.9151327891650864
1731994,Germany 40,2.9797471782986977
1731995,Japan 225,1.7904243153366286
1731999,Wall Street 30,-1.0326497610836325
1732004,XRPUSD,-0.10622744644825385
1732005,US Small Cap 2000,-1.0580553351076702
1732005,UK 100,2.9291824300945537
1732005,Japan 225,-1.069567442863992
1732005,US Tech 100,-1.024354732793015
1732005,Wall Street 30,-1.0326497610837442
1732005,US SP 500,-1.05460694264458
1732007,US Small Cap 2000,1.024638296359142
1732007,Japan 225,0.30010752186297485
1732007,US Tech 100,-1.024354732792973
1732007,Germany 40,0.9544527373582106
1732007,Wall Street 30,0.8940703387243241
1732007,US SP 500,0.1318630503273987
1732008,France 40,-0.6297680645556042
1732008,UK 100,-0.4339971582265948
1732018,US Small Cap 2000,-1.0580553351076463
1732018,BTCUSD,-1.0096612520775277
1732023,Japan 225,-1.0695674428640514
1732023,US Small Cap 2000,-1.0580553351076607
1732023,BTCUSD,-1.0096612520775565
1732023,ETHUSD,-1.0477583358181928
1732025,BTCUSD,-1.009661252077533
1732030,US Small Cap 2000,1.6835723015457782
1732033,US SP 500,2.273778408843733
1732033,France 40,1.2586932590540627
1732042,US Small Cap 2000,0.7619852196851586
1732051,SOLUSD,-0.5689179217009187
1732051,XRPUSD,-1.0341800725824672
1732067,Japan 225,-0.038135986706141475
1732068,SOLUSD,0.8859971661411046
1732073,XRPUSD,0.004838597672075402
1732078,Japan 225,1.129534703921763
1732084,France 40,-1.0848672108349564
1732085,US Tech 100,-1.0243547327930203
1732090,UK 100,0.10723908329644499
1732092,US Tech 100,1.2224997192464826
1732092,France 40,-1.0848672108349644
1732097,US Small Cap 2000,-0.5337758232633915
1732104,SOLUSD,-1.0371080868629545
1732104,BTCUSD,2.9903387479224377
1732106,France 40,-1.0848672108349868
1732110,BTCUSD,-1.009661252077528
1732111,SOLUSD,-1.0371080868629634
1732111,ETHUSD,-1.0477583358181826
1732112,US Small Cap 2000,2.9419446648922922
1732112,Wall Street 30,2.9673502389163047
1732113,UK 100,-0.334909759816815
1732113,Japan 225,2.9304325571360206
1732113,Germany 40,0.05655787572000289
1732113,France 40,0.437999788333129
1732113,Wall Street 30,2.9673502389161763
1732113,US SP 500,2.9453930573553753
1732113,US Small Cap 2000,2.9419446648923397
1732113,US Tech 100,2.97564526720696
1732115,US Tech 100,-1.0243547327930251
1732134,Wall Street 30,0.6304108842832751
1732134,US Tech 100,-1.0243547327930094
1732134,US SP 500,-1.054606942644668
1732134,BTCUSD,-0.2366719080763839
1732134,Japan 225,-0.7750324671326826
1732134,UK 100,-1.070817569905503
1732137,SOLUSD,-0.09213471222091682
1732148,Japan 225,1.2916009545039875
1732150,US Tech 100,-0.476861946953935
1732156,BTCUSD,-1.0096612520775425
1732161,SOLUSD,2.9628919131370486
1732165,XRPUSD,-0.44281802055741026
1732166,SOLUSD,-1.0371080868629607
1732170,France 40,-1.0848672108349906
1732173,Wall Street 30,-1.0326497610838352
1732175,UK 100,-1.070817569905426
1732175,Germany 40,2.979747178298575
1732175,France 40,-1.0848672108349884
1732176,France 40,2.915132789165014
1732179,Japan 225,-1.0695674428640283
1732180,US SP 500,-1.0546069426446287
1732182,BTCUSD,1.2524671238900424
1732185,France 40,1.790350486252814
1732187,US Tech 100,2.9756452672069535
1732191,US Small Cap 2000,0.22939109752500314
1732191,ETHUSD,2.9522416641818134
1732191,Wall Street 30,-1.0326497610838272
1732192,US SP 500,-1.0546069426446465
1732197,ETHUSD,-1.0477583358182019
1732197,SOLUSD,-1.0371080868629599
1732200,US SP 500,-1.0546069426446434
1732200,US Tech 100,2.9756452672069797
1732206,ETHUSD,1.9952030074776814
1732210,SOLUSD,-1.0371080868629614
1732211,XRPUSD,2.9658199274175363
1732212,US SP 500,-0.10081144537514616
1732212,BTCUSD,1.077145267243044
1732214,XRPUSD,-1.034180072582454
1732230,UK 100,-1.070817569905468
1732233,XRPUSD,2.965819927417541
1732236,ETHUSD,-0.12718418536373965
1732238,Germany 40,0.09028361421320612
1732247,SOLUSD,-0.7823777348801245
1732260,Germany 40,2.9797471782985614
1732260,France 40,-1.084867210834966
1732260,BTCUSD,-1.0096612520775394
1732261,UK 100,-1.0708175699055322
1732263,Germany 40,-1.020252821701405
1732266,US Tech 100,-0.05016090739169275
1732266,Germany 40,-1.020252821701437
1732266,France 40,-1.084867210834977
1732266,US SP 500,-0.0047334438628038895
1732266,Wall Street 30,-0.4576201065177585
1732267,Japan 225,-0.24172566808821203
1732267,US Small Cap 2000,-1.0580553351077004
1732269,Germany 40,-1.020252821701368
1732269,France 40,-1.0848672108349924
1732271,UK 100,2.522597648960752
1732272,ETHUSD,-1.047758335818203
1732275,XRPUSD,-1.0341800725824561
1732281,ETHUSD,-1.0477583358182063
1732281,UK 100,2.929182430094484
1732285,US SP 500,-1.0546069426446743
1732286,France 40,0.3820305958976407
1732286,Japan 225,-1.069567442864001
1732286,Germany 40,0.864606019254532
1732286,Wall Street 30,-1.0326497610838332
1732286,US Small Cap 2000,-1.0580553351076598
1732289,BTCUSD,0.762857777495604
1732321,XRPUSD,-1.0341800725824633
1732336,SOLUSD,-1.0371080868629723
1732365,ETHUSD,2.9522416641818
1732372,SOLUSD,-1.0371080868629645
1732374,XRPUSD,-1.034180072582462
1732378,SOLUSD,0.13663628450266802
1732378,BTCUSD,-1.0096612520775554
1732378,ETHUSD,-0.4437729092183715
1732378,XRPUSD,-1.0341800725824575
1732392,SOLUSD,-1.0371080868629532
1732410,BTCUSD,0.8404133533089738
1732430,BTCUSD,-1.0096612520775285
1732437,SOLUSD,2.9628919131370295
1732437,XRPUSD,0.8432990413901937
1732439,ETHUSD,2.9522416641818054
1732446,XRPUSD,2.9658199274175443
1732446,ETHUSD,2.9522416641817935
1732446,SOLUSD,2.96289191313705
1732451,BTCUSD,-1.009661252077544
1732455,XRPUSD,-1.03418007258246
1732455,SOLUSD,-1.0371080868629599
1732486,BTCUSD,2.9903387479224484
1732489,US Small Cap 2000,-0.7704293069168279
1732491,Germany 40,1.3450068676706348
1732491,UK 100,2.9291824300944285
1732491,Japan 225,2.930432557135947
1732495,Japan 225,-1.0695674428640178
1732497,SOLUSD,-1.0371080868629654
1732497,ETHUSD,-1.0477583358181954
1732497,XRPUSD,-1.0341800725824544
1732500,Japan 225,1.0931493198056015
1732507,BTCUSD,1.464991266552315
1732508,XRPUSD,1.050007567999864
