t,symbol,r
1747821,US Tech 100,-1.0243547327930766
1747822,Wall Street 30,-1.032649761083749
1747826,US Tech 100,-1.0243547327929823
1747827,Wall Street 30,-1.0326497610838397
1747832,Wall Street 30,-1.03264976108378
1747840,US Tech 100,-1.0243547327930562
1747847,Wall Street 30,-1.0326497610837961
1747847,US Tech 100,-1.0243547327930016
1747850,US Tech 100,2.9756452672069846
1747851,Wall Street 30,2.238267936010768
1747914,US Tech 100,-1.0243547327930023
1747914,Wall Street 30,-1.03264976108382
1747918,US Tech 100,-1.0243547327930564
1747918,Wall Street 30,2.9673502389162514
1747921,US Tech 100,-1.0243547327929976
1747929,Wall Street 30,-1.0326497610838241
1747936,Wall Street 30,-1.0326497610837457
1747944,US Tech 100,1.0068740654929567
1747944,Wall Street 30,0.6017771361981765
1747984,Wall Street 30,-1.0326497610837326
1747985,US Tech 100,-1.0243547327929967
1747991,Wall Street 30,-1.0326497610837382
1747991,US Tech 100,-1.024354732792964
1747998,US Tech 100,2.9756452672070197
1748000,Wall Street 30,-1.0326497610838121
1748001,US Tech 100,-1.0243547327929947
1748008,US Tech 100,0.20822551603290884
1748008,Wall Street 30,0.4276509900667437
1748020,US Tech 100,-0.338570289218154
1748211,Wall Street 30,0.2735781844081806
1748211,US Tech 100,0.2542387520694445
1748270,Wall Street 30,-1.0326497610838425
1748270,US Tech 100,-1.0243547327930127
1748275,Wall Street 30,-1.0326497610838723
1748275,US Tech 100,-1.0243547327930878
1748299,US Tech 100,-0.007983152751819066
1748311,US Tech 100,0.4587933183903605
1748311,Wall Street 30,0.20060558639587114
1748327,US Tech 100,2.975645267206994
1748331,Wall Street 30,0.3723784003746737
1748331,US Tech 100,0.5341389777530544
1748352,Wall Street 30,-1.0326497610837424
1748406,US Tech 100,-0.09976645491885326
1748428,Wall Street 30,0.9909730715747225
1748429,US Tech 100,0.04828655776192087
1748439,Wall Street 30,-1.032649761083752
1748439,US Tech 100,1.5596409709456407
1748443,Wall Street 30,0.62871764552459
1748461,US Tech 100,-1.0243547327930258
1748465,US Tech 100,2.9756452672069567
1748475,Wall Street 30,0.500523933713577
1748475,US Tech 100,1.417051156357649
1748504,US Tech 100,-1.0243547327930198
1748513,Wall Street 30,2.967350238916232
1748513,US Tech 100,2.9756452672069402
1748520,US Tech 100,2.97564526720696
1748527,US Tech 100,-1.0243547327930027
1748533,Wall Street 30,-1.0326497610837702
1748542,US Tech 100,-1.0243547327930147
1748583,US Tech 100,-1.0243547327930345
1748587,Wall Street 30,-1.03264976108388
1748587,US Tech 100,-1.0243547327930902
1748606,Wall Street 30,-1.0326497610838434
1748606,US Tech 100,-1.0243547327930436
1748610,US Tech 100,-1.024354732793034
1748610,Wall Street 30,-1.03264976108374
1748612,US Tech 100,-1.024354732793002
1748613,Wall Street 30,-1.032649761083799
1748621,Wall Street 30,-1.0326497610837948
1748622,US Tech 100,-1.0243547327930345
1748631,Wall Street 30,-1.0326497610837893
1748632,US Tech 100,-0.48701729368963154
1748844,Wall Street 30,-1.0326497610838221
1748871,US Tech 100,-1.0243547327929856
1748871,Wall Street 30,-1.0326497610837995
1748916,Wall Street 30,1.0049942880560327
1748934,Wall Street 30,-1.0326497610838203
1748937,Wall Street 30,-1.0326497610836858
1748937,US Tech 100,-1.0243547327930478
1748950,US Tech 100,2.9756452672069615
1748952,Wall Street 30,2.9673502389162474
1748958,US Tech 100,2.975645267206922
1748965,Wall Street 30,1.339968397617044
1748973,US Tech 100,-1.024354732793062
1749016,US Tech 100,-1.0243547327930536
1749024,US Tech 100,-1.024354732792945
1749024,Wall Street 30,-1.0326497610838252
1749039,US Tech 100,-1.0243547327930533
